postUrl,commentUrl,id,text,ownerUsername,ownerProfilePicUrl,timestamp,repliesCount,replies,likesCount,owner
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/17953602390089037,17953602390089037,"Jadi gini gaes, Shadam Hussein pernah bilang, lu kalau mau jadi negara superpower, kuasain minyak. Dan inilah yg dilakuin Trump bersama sohibnya si Netanyahu. Pertama, mereka kuasain Venezuela buat ambil pasokan minyaknya. Kedua, mereka panas panasin mau caplok Greenland buat nakutin Eropa, karena beberapa negara Eropa udah mulai ngelawan narasi Pro Zionis. Ketiga, mereka nargetin Iran, yg emang sejak lama jadi musuh bebuyutan (AS dan Israel) dan jadi pemasok minyak di Timur Tengah selain negara Arab. Keempat, agenda mereka mau bikin kelangkaan minyak dunia dgn penutupan selat Hormuz oleh Iran (yg tentu udah mereka prediksi), lalu bikin psyop ngeledakin kilang minyak Qatar dan Saudi seolah itu ulah Iran padahal kagak. Kelima, mereka serang kilang minyak Iran biar makin langka dah pasokan minyak, utamanya buat nekan Cina yg bergantung banget ke impor energi buat industri mereka. Ujungnya, banyak negara bakal lari ke pasokan minyak Amerika meski jauh dan mahal. No choice here. Indonesia jg udah bilang kan mau impor ke US. Inilah bisnis perang Trump dan Netanyahu itu.",ahda_g,https://scontent-waw2-1.cdninstagram.com/v/t51.2885-19/457171941_1707121473394054_5397448511661347547_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GOXjPxuGlQIxnhAGANsSCQ-TludKbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45MDYuQzMifQ%3D%3D&_nc_ohc=sPMZMxFNurcQ7kNvwFlomd_&_nc_oc=AdoPeNERQBeemILC07T2h6EHVWhmdL4scr7RfGH2Tm0c34YB8QDTkkBJfLAKVEs2rsQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_ss=7a338&oh=00_AfzxwJhAuhdIm4FIy1GXDr_0OAqq0UFy79WDyaY0MRRKPQ&oe=69C7B8E0,2026-03-10T17:01:29.000Z,165,[],7268,"{'fbid_v2': '17841400885245823', 'full_name': 'Ahda', 'id': '372701508', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '3443879485210765620', 'profile_pic_url': 'https://scontent-waw2-1.cdninstagram.com/v/t51.2885-19/457171941_1707121473394054_5397448511661347547_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GOXjPxuGlQIxnhAGANsSCQ-TludKbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45MDYuQzMifQ%3D%3D&_nc_ohc=sPMZMxFNurcQ7kNvwFlomd_&_nc_oc=AdoPeNERQBeemILC07T2h6EHVWhmdL4scr7RfGH2Tm0c34YB8QDTkkBJfLAKVEs2rsQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_ss=7a338&oh=00_AfzxwJhAuhdIm4FIy1GXDr_0OAqq0UFy79WDyaY0MRRKPQ&oe=69C7B8E0', 'username': 'ahda_g'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18097035925986801,18097035925986801,semakin salut sama Iran 😂 dibukanya selat hormuz dengan catatan negara yg mau melintas hrs tutup embassynya us dan isriwil 😂,aruma_dante,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/565031411_18179620858351293_343723068931527680_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GPOxrSG9zmnTRJZAAABUxWBPJsUEbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NDQuQzMifQ%3D%3D&_nc_ohc=XHzA6fdVghsQ7kNvwFiIejt&_nc_oc=AdoC1jT8-BhZBktWwND6ZhxxP22ITSd4_OiCyjZLBFYcTqqFfKcs4t3MQCWr0MhP8iM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfxBnVx8Ph4cIxoize0DY2L_5Y3vEqgG1Hd8Xw52wix69g&oe=69C7B57A,2026-03-10T16:06:40.000Z,19,[],4077,"{'fbid_v2': '17841410538779342', 'full_name': 'Schatz', 'id': '10474743292', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '3743243598905860078', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/565031411_18179620858351293_343723068931527680_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GPOxrSG9zmnTRJZAAABUxWBPJsUEbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NDQuQzMifQ%3D%3D&_nc_ohc=XHzA6fdVghsQ7kNvwFiIejt&_nc_oc=AdoC1jT8-BhZBktWwND6ZhxxP22ITSd4_OiCyjZLBFYcTqqFfKcs4t3MQCWr0MhP8iM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfxBnVx8Ph4cIxoize0DY2L_5Y3vEqgG1Hd8Xw52wix69g&oe=69C7B57A', 'username': 'aruma_dante'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18015926387661591,18015926387661591,"Tenang:
”Lelaki yang sangat saya suka, benar-benar tangguh, saya tidak mau melawannya, Presiden Prabowo Subianto dari Indonesia,”
— Donald Trump, Kamis (19/2/2026)",habibsyadzily,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/640403649_18071569550634014_8308410525753966323_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GMHIKyYebJkr-zNAAPN_rnNaZ01zbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDc5LkMzIn0%3D&_nc_ohc=Ko0uofUilUIQ7kNvwHqUjvZ&_nc_oc=Adrhuh_w1Cxt0t5ZuyaT3oHbUGN8BcgLLQq6aaEVd7Pkh_rB1uSGZbAaer94WUl2YEs&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwJlQ1npRTzonFlF1n1XHHmOwNaStqY5zNoS8tc6J6HaQ&oe=69C7BF68,2026-03-10T16:13:36.000Z,72,[],1333,"{'fbid_v2': '17841449020408029', 'full_name': 'Nasruddin Hoja', 'id': '49104234013', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 1774288249, 'profile_pic_id': '3842309804690409986', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/640403649_18071569550634014_8308410525753966323_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GMHIKyYebJkr-zNAAPN_rnNaZ01zbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDc5LkMzIn0%3D&_nc_ohc=Ko0uofUilUIQ7kNvwHqUjvZ&_nc_oc=Adrhuh_w1Cxt0t5ZuyaT3oHbUGN8BcgLLQq6aaEVd7Pkh_rB1uSGZbAaer94WUl2YEs&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwJlQ1npRTzonFlF1n1XHHmOwNaStqY5zNoS8tc6J6HaQ&oe=69C7BF68', 'username': 'habibsyadzily'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18060250535340989,18060250535340989,Ud dr dulu paham klo pengusaha itu sbaiknya jgn jd pemimpin. Apalagi yg ud jelas2 pengusaha yg halalin sgala cara,inaschlei,https://scontent-waw2-1.cdninstagram.com/v/t51.2885-19/10597497_666836613411628_1487627228_a.jpg?stp=dst-jpg_e0_tt6&_nc_cat=108&ig_cache_key=GHm0oQAsM3f-e14CANxjq1gAAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=H7XVMu15-o0Q7kNvwHrHhqc&_nc_oc=Adr3dU5502Me2TsH-b9vt-uvHaAfTytmIxAPnoYPnZvZ7_9Fyg7h7WkG5kI5paIPArw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_ss=7a338&oh=00_AfwWsLI_fvnfdOJuKCW2q4nzkaE3XcVgjKY_PAcugpv5Ag&oe=69C7BA49,2026-03-10T16:04:37.000Z,18,[],1213,"{'fbid_v2': '17841400752453079', 'full_name': 'Ina Schlei', 'id': '1477081081', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_url': 'https://scontent-waw2-1.cdninstagram.com/v/t51.2885-19/10597497_666836613411628_1487627228_a.jpg?stp=dst-jpg_e0_tt6&_nc_cat=108&ig_cache_key=GHm0oQAsM3f-e14CANxjq1gAAAAAYUULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xNTAuQzMifQ%3D%3D&_nc_ohc=H7XVMu15-o0Q7kNvwHrHhqc&_nc_oc=Adr3dU5502Me2TsH-b9vt-uvHaAfTytmIxAPnoYPnZvZ7_9Fyg7h7WkG5kI5paIPArw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_ss=7a338&oh=00_AfwWsLI_fvnfdOJuKCW2q4nzkaE3XcVgjKY_PAcugpv5Ag&oe=69C7BA49', 'username': 'inaschlei'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/17980995494973039,17980995494973039,"Menurutku, Efeknya juga lebih ke chaosnya stabilitas ekonomi Indonesia, bisajadi nanti akan ada penyusup untuk memulai kembali kejadian krisis 98 pasca penutupan selat hormuz",adammuhirsyad,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/550782354_17927046432107885_7021556561502342108_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJJF1CBtLXXCjbA-ANwLqap9lHFhbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTEuQzMifQ%3D%3D&_nc_ohc=iYLMByKiwUoQ7kNvwHDedpR&_nc_oc=AdrriTXRb2lwBQ3xmU7JYqFfNa2NdnXGrM14Ltdvacf3o1JaIUmq2tAgOwo4sjZ8-mQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_Afwor8JRbD714FIe-H220TMyXyU37mpqDnty-MWuOsYNLQ&oe=69C7ADFD,2026-03-10T17:18:45.000Z,6,[],36,"{'fbid_v2': '17841463236536427', 'full_name': 'Adam | Remote Worker👨🏻\u200d💻', 'id': '63251419884', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 1774270743, 'profile_pic_id': '3724995687269046854', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/550782354_17927046432107885_7021556561502342108_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJJF1CBtLXXCjbA-ANwLqap9lHFhbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTEuQzMifQ%3D%3D&_nc_ohc=iYLMByKiwUoQ7kNvwHDedpR&_nc_oc=AdrriTXRb2lwBQ3xmU7JYqFfNa2NdnXGrM14Ltdvacf3o1JaIUmq2tAgOwo4sjZ8-mQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_Afwor8JRbD714FIe-H220TMyXyU37mpqDnty-MWuOsYNLQ&oe=69C7ADFD', 'username': 'adammuhirsyad'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18134602687455674,18134602687455674,Kapan tayangnya bang 😭,dcmkfi,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/591126003_18384446155199944_3612348091148497014_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GPPdOyPIFXlujlBBAHZw9ylzoyEybmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=kSMonOvvWQQQ7kNvwHu_DUt&_nc_oc=Ado0dKTOEa9A1OeCZPfQOBgNFcu_pDvhic3a0iPLYFyJIMeHKry1To3Pyxx3zkcCJaM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwtnxBeijN6qZjkyRdMnWYADosLjcjMXm9UWP6i2l_OFw&oe=69C7CEA6,2026-03-10T16:29:14.000Z,1,[],28,"{'fbid_v2': '17841405998314591', 'full_name': 'Komunitas Detective Conan & Magic Kaito Fans Indonesia [DCMKFI]', 'id': '5956735943', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 1774291022, 'profile_pic_id': '3784663880678167539', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/591126003_18384446155199944_3612348091148497014_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GPPdOyPIFXlujlBBAHZw9ylzoyEybmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=kSMonOvvWQQQ7kNvwHu_DUt&_nc_oc=Ado0dKTOEa9A1OeCZPfQOBgNFcu_pDvhic3a0iPLYFyJIMeHKry1To3Pyxx3zkcCJaM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwtnxBeijN6qZjkyRdMnWYADosLjcjMXm9UWP6i2l_OFw&oe=69C7CEA6', 'username': 'dcmkfi'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/17856004533587779,17856004533587779,"WOWO “SAWIT” 🌴🥰

Meanwhile TRUMP “MINYAK” 😍😍",faefpc_,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/582944209_18321202888171671_8353690872328486160_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GNEFvyKX4AF2CRdBABD9j7CWRe5zbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zOTcuQzMifQ%3D%3D&_nc_ohc=Nux-O3Ni4YMQ7kNvwGmLBGb&_nc_oc=AdqBn9JS6XjVCs2ZGAjSaCv4d4BArlgqlEIiN-GorFOQq3J5mtfcZ_Rio7NBo6MOiGA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwzUq19d8Nu2tkFq5E3kXJTio7VlSopC_NOJ_w8NjoDzg&oe=69C7D532,2026-03-11T15:48:34.000Z,3,[],35,"{'fbid_v2': '17841405150107515', 'full_name': 'Fanny Candra✨', 'id': '5100123670', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '3765893674141185826', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/582944209_18321202888171671_8353690872328486160_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GNEFvyKX4AF2CRdBABD9j7CWRe5zbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4zOTcuQzMifQ%3D%3D&_nc_ohc=Nux-O3Ni4YMQ7kNvwGmLBGb&_nc_oc=AdqBn9JS6XjVCs2ZGAjSaCv4d4BArlgqlEIiN-GorFOQq3J5mtfcZ_Rio7NBo6MOiGA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfwzUq19d8Nu2tkFq5E3kXJTio7VlSopC_NOJ_w8NjoDzg&oe=69C7D532', 'username': 'faefpc_'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18117760999553171,18117760999553171,"Ini ada kaitannya gak sih sama pemerintah mulai gencar nyawit sama tebu, singkong buat bikin biodiesel dan bioetanol buat menekan subsidi dan ketergantungan impor? Anehnya kenapa program ini gak jalan-jalan? Apa beneran ada ya antek² asing di indo jadi kita ini dibuat ketergantungan terus impor BBM? 🙃. Bahas dong bang peran antek² ini biar indonesia terus ketergantungan impor. Masa iya negara seluas ini impor BBM dari negara sekecil Singapore🙃",rajich20,https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/476310949_1164262771925506_3874885317528195900_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GKXtYxwCIvIM5CIEADwTpZCqW8Y1bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=zMldFf-emAUQ7kNvwHI6Nmi&_nc_oc=Ador62LcOgUkeTTGYThwEI2vqKBnKl34ewXgaoNrL-WQ6j7fVQ6eQfl28eT579OK34I&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfzpSozNorfBNWvFy0RbL82ljM029d5Ki457jaK9rQP_dg&oe=69C7CAD3,2026-03-10T22:09:21.000Z,4,[],62,"{'fbid_v2': '17841465122220989', 'full_name': 'Rajich', 'id': '65207914740', 'is_mentionable': True, 'is_private': True, 'is_verified': False, 'profile_pic_id': '3563547069463226980', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.2885-19/476310949_1164262771925506_3874885317528195900_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GKXtYxwCIvIM5CIEADwTpZCqW8Y1bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=zMldFf-emAUQ7kNvwHI6Nmi&_nc_oc=Ador62LcOgUkeTTGYThwEI2vqKBnKl34ewXgaoNrL-WQ6j7fVQ6eQfl28eT579OK34I&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_ss=7a338&oh=00_AfzpSozNorfBNWvFy0RbL82ljM029d5Ki457jaK9rQP_dg&oe=69C7CAD3', 'username': 'rajich20'}"
https://www.instagram.com/p/DVtbswgk4h6/,https://www.instagram.com/p/DVtbswgk4h6/c/18122922451507420,18122922451507420,"Pd intinya ini amerika ga mau china berkembang, mereka udh takut karena china udah mulai menjadi negara maju pesat, ditambah kerjasama dgn russia dan negara2 lain utk tidak pakai dollar, dr pd telat mending dia coba bikin chaos skrg, feeling gw amerika kaya mau narik dunia ke medan perang. Tp ga tau lah cuma feeling aja. Impactnya keseluruh dunia apa yg dlakukan amerika.",upikkkk90,https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/632326402_18566562883027868_5737437708179131941_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GAKJsCWcw1fJMPZBACXO8oQyeZ9PbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=xN9s9P0TGxgQ7kNvwECxCde&_nc_oc=Adoj1rvCt9PE4vz-NW6u1FhzfauygN0yJhTRe-HS9Dp2mNY1m2MAbtyMQZBR7dNd_88&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfxR7THwurtvV94I7wsGgtVcAplgqEMc5UycmMMzooHaCQ&oe=69C7B67D,2026-03-10T20:09:01.000Z,6,[],181,"{'fbid_v2': '17841400836031405', 'full_name': 'muhamad luthfi', 'id': '1369947867', 'is_mentionable': True, 'is_private': False, 'is_verified': False, 'latest_reel_media': 0, 'profile_pic_id': '3834546163790616166', 'profile_pic_url': 'https://scontent-waw2-2.cdninstagram.com/v/t51.82787-19/632326402_18566562883027868_5737437708179131941_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GAKJsCWcw1fJMPZBACXO8oQyeZ9PbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=xN9s9P0TGxgQ7kNvwECxCde&_nc_oc=Adoj1rvCt9PE4vz-NW6u1FhzfauygN0yJhTRe-HS9Dp2mNY1m2MAbtyMQZBR7dNd_88&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=HKgpg7yM43FfQ1BLN9_F1g&_nc_ss=7a338&oh=00_AfxR7THwurtvV94I7wsGgtVcAplgqEMc5UycmMMzooHaCQ&oe=69C7B67D', 'username': 'upikkkk90'}"
